text,label,label_name,split,dataset
sheerly cinematic appeal,1,Positive,train,sst2
"simply put , `` far from heaven '' is a masterpiece .",1,Positive,train,sst2
"must go to grant , who has n't lost a bit of the dry humor that first made audiences on both sides of the atlantic love him",1,Positive,train,sst2
"one part romance novel ,",1,Positive,train,sst2
are so believable that you feel what they feel,1,Positive,train,sst2
"speaks volumes , offering up a hallucinatory dreamscape that frustrates and captivates .",1,Positive,train,sst2
dialogue that cuts to the chase of the modern girl 's dilemma,1,Positive,train,sst2
's all the stronger because of it,1,Positive,train,sst2
"the subtitled costume drama is set in a remote african empire before cell phones , guns , and the internal combustion engine , but the politics that thump through it are as timely as tomorrow",1,Positive,train,sst2
over his head,0,Negative,train,sst2
kidman has become one of our best actors,1,Positive,train,sst2
engaging fantasy,1,Positive,train,sst2
is a fascinating film because there is no clear-cut hero and no all-out villain,1,Positive,train,sst2
"knows how to inflate the mundane into the scarifying , and gets full mileage out of the rolling of a stray barrel or the unexpected blast of a phonograph record",1,Positive,train,sst2
"the film fearlessly gets under the skin of the people involved ... this makes it not only a detailed historical document , but an engaging and moving portrait of a subculture .",1,Positive,train,sst2
quite sure where self-promotion ends and the truth begins,0,Negative,train,sst2
the characters are more deeply thought through than in most ` right-thinking ' films .,1,Positive,train,sst2
"while i ca n't say it 's on par with the first one , stuart little 2 is a light , fun cheese puff of a movie .",1,Positive,train,sst2
a formula comedy redeemed by its stars,1,Positive,train,sst2
"as the movie dragged on , i thought i heard a mysterious voice , and felt myself powerfully drawn toward the light -- the light of the exit sign .",0,Negative,train,sst2
", the film is not only a love song to the movies but it also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes .",1,Positive,train,sst2
hot-button items,1,Positive,train,sst2
will find morrison 's iconoclastic uses of technology to be liberating .,1,Positive,train,sst2
the e-graveyard,1,Positive,train,sst2
that watching it leaves you giddy,1,Positive,train,sst2
devito 's misanthropic vision,1,Positive,train,sst2
where something 's happening,1,Positive,train,sst2
"an example of the kind of lush , all-enveloping movie experience it rhapsodizes",1,Positive,train,sst2
", in spite of all that he 's witnessed , remains surprisingly idealistic",1,Positive,train,sst2
an assurance worthy,1,Positive,train,sst2
is a surprisingly faithful remake of its chilly predecessor,1,Positive,train,sst2
"right now , they 're merely signposts marking the slow , lingering death of imagination .",0,Negative,train,sst2
enjoyable ease,1,Positive,train,sst2
at the end that extravagantly redeems it,1,Positive,train,sst2
the tale commands attention .,1,Positive,train,sst2
is a just a waste .,0,Negative,train,sst2
"this is a movie that refreshes the mind and spirit along with the body ,",1,Positive,train,sst2
hate it because it 's lousy .,0,Negative,train,sst2
as a girl-meets-girl romantic comedy,1,Positive,train,sst2
a film in a class with spike lee 's masterful do the right thing .,1,Positive,train,sst2
an unruly adolescent boy,1,Positive,train,sst2
is that rare animal known as ' a perfect family film,1,Positive,train,sst2
abandon,0,Negative,train,sst2
", because of its heightened , well-shaped dramas , twice as powerful",1,Positive,train,sst2
missing from this material,0,Negative,train,sst2
unrelated,0,Negative,train,sst2
unsettling subject matter,0,Negative,train,sst2
"features terrible , banal dialogue ; convenient , hole-ridden plotting ; superficial characters and a rather dull , unimaginative car chase",0,Negative,train,sst2
a distinguished and thoughtful film,1,Positive,train,sst2
"much too conventional -- lots of boring talking heads , etc. -- to do the subject matter justice",0,Negative,train,sst2
"a movie that is definitely meaningless , vapid and devoid of substance",0,Negative,train,sst2
", i 'd rather watch them on the animal planet .",0,Negative,train,sst2
"has merit and , in the hands of a brutally honest individual like prophet jack , might have made a point or two regarding life",1,Positive,train,sst2
is to substitute plot for personality .,0,Negative,train,sst2
anachronistic quick edits and occasional jarring glimpses of a modern theater audience watching the events unfold,1,Positive,train,sst2
of our respect,1,Positive,train,sst2
gut-clutching piece,1,Positive,train,sst2
humbuggery ...,0,Negative,train,sst2
add much-needed levity to the otherwise bleak tale,1,Positive,train,sst2
greg kinnear gives a mesmerizing performance as a full-fledged sex addict who is in complete denial about his obsessive behavior .,1,Positive,train,sst2
directed without the expected flair or imagination,0,Negative,train,sst2
accomplished,1,Positive,train,sst2
offers much to absorb and even more to think about after the final frame,1,Positive,train,sst2
loved it,1,Positive,train,sst2
david and,1,Positive,train,sst2
"completely contradicts everything kieslowski 's work aspired to , including the condition of art",0,Negative,train,sst2
enjoyable documentary .,1,Positive,train,sst2
rife with miscalculations,0,Negative,train,sst2
watching it leaves you giddy,1,Positive,train,sst2
at blockbuster,1,Positive,train,sst2
"of things that elevate `` glory '' above most of its ilk , most notably the mere presence of duvall",1,Positive,train,sst2
"its courage ,",1,Positive,train,sst2
"lost his touch ,",0,Negative,train,sst2
"a completely spooky piece of business that gets under your skin and , some plot blips aside ,",1,Positive,train,sst2
misty-eyed southern nostalgia piece,1,Positive,train,sst2
very real and amusing,1,Positive,train,sst2
's sweet and fluffy at the time,1,Positive,train,sst2
this mess of a movie,0,Negative,train,sst2
"i 'm sure mainstream audiences will be baffled ,",0,Negative,train,sst2
's that painful,0,Negative,train,sst2
the empty theaters,0,Negative,train,sst2
laugh-out-loud,1,Positive,train,sst2
pretty damned wonderful,1,Positive,train,sst2
it could have been a hoot in a bad-movie way if the laborious pacing and endless exposition had been tightened,0,Negative,train,sst2
a revealing look,1,Positive,train,sst2
"in this film , which is often preachy and poorly acted",0,Negative,train,sst2
repellent,0,Negative,train,sst2
will still come away with a sense of his reserved but existential poignancy .,1,Positive,train,sst2
"will give you goosebumps as its uncanny tale of love , communal discord , and justice",1,Positive,train,sst2
"do justice to the awfulness of the movie ,",0,Negative,train,sst2
"like mike is n't going to make box office money that makes michael jordan jealous , but it has some cute moments , funny scenes , and hits the target audience ( young bow wow fans ) - with nothing but net .",1,Positive,train,sst2
mind-numbingly awful,0,Negative,train,sst2
smashing success,1,Positive,train,sst2
returns to his son 's home,1,Positive,train,sst2
welcomes,1,Positive,train,sst2
"an extended , open-ended poem",1,Positive,train,sst2
be bored by as your abc 's,0,Negative,train,sst2
provides a very moving and revelatory footnote to the holocaust,1,Positive,train,sst2
but it would be better to wait for the video .,0,Negative,train,sst2
eloquent ( meditation ) on death and that most elusive of passions,1,Positive,train,sst2
cute animals and,1,Positive,train,sst2
"comes from the brave , uninhibited performances by its lead actors .",1,Positive,train,sst2
"theological matters aside , the movie is so clumsily sentimental and ineptly directed it may leave you speaking in tongues .",0,Negative,train,sst2
"it 's never laugh-out-loud funny , but it is frequently amusing",1,Positive,train,sst2
a surprisingly ` solid ' achievement by director malcolm d. lee and writer john ridley .,1,Positive,train,sst2
that frenetic spectacle ( on the tv show ) has usually been leavened by a charm that 's conspicuously missing from the girls ' big-screen blowout .,0,Negative,train,sst2
of the funniest motion,1,Positive,train,sst2
"forces them into bizarre , implausible behavior",0,Negative,train,sst2
this is n't a stand up and cheer flick ; it 's a sit down and ponder affair .,1,Positive,train,sst2
surprisingly charming,1,Positive,train,sst2
laggard drama wending its way to an uninspired philosophical epiphany .,0,Negative,train,sst2
that he has been able to share his story so compellingly with us is a minor miracle,1,Positive,train,sst2
"it 's refreshing that someone understands the need for the bad boy ; diesel , with his brawny frame and cool , composed delivery , fits the bill perfectly",1,Positive,train,sst2
animation master,1,Positive,train,sst2
uniquely felt with a sardonic jolt,1,Positive,train,sst2
"a powerful though flawed movie , guaranteed to put a lump in your throat while reaffirming washington as possibly the best actor working in movies today",1,Positive,train,sst2
sharp writing,1,Positive,train,sst2
have made the old boy 's characters more quick-witted than any english lit,1,Positive,train,sst2
"street gangs and turf wars in 1958 brooklyn -- stale cliches , gratuitous violence ,",0,Negative,train,sst2
"contrived , maudlin and cliche-ridden",0,Negative,train,sst2
at 90 minutes this movie is short,0,Negative,train,sst2
"such high-wattage brainpower coupled with pitch-perfect acting and an exquisite , unfakable sense of cinema",1,Positive,train,sst2
that 's simultaneously painful and refreshing,1,Positive,train,sst2
"a thoroughly enjoyable , heartfelt",1,Positive,train,sst2
run out of clever ideas and visual gags,0,Negative,train,sst2
destruction,0,Negative,train,sst2
